date,portfolio_value,daily_return,realized_vol,expected_vol,drawdown,regime_score,turnover
2019-01-17,141279.62343080924,-0.0008141448545117003,0.09408021238635081,0.11415752036450616,-0.05388050294627985,0.10000000000000002,0.0
2019-01-18,140467.52008417682,-0.005748198692149931,0.08990305241708334,0.11404872615052614,-0.059318985801861616,0.10000000000000002,0.0
2019-01-22,141057.24185277338,0.004198278493442231,0.09097749448558695,0.11439070259439653,-0.05536974493076418,0.10000000000000002,0.0
2019-01-23,140957.99356995357,-0.0007036028885591961,0.08787695502700282,0.11402368008257785,-0.056034389506851356,0.10000000000000002,0.0
2019-01-24,140638.96623987964,-0.0022632794493886443,0.07797185388085139,0.11334543589172799,-0.05817084747401012,0.10000000000000002,0.0
2019-01-25,140251.75004740735,-0.0027532639269535197,0.07144659821562714,0.11267957331365049,-0.0607639517050131,0.10000000000000002,0.0
2019-01-28,140967.9832672221,0.0051067685042978095,0.07234855368938187,0.11175950296833718,-0.05596749063547912,0.10000000000000002,0.0
2019-01-29,141226.92132711783,0.0018368572344891199,0.07206497565586406,0.11144876052030721,-0.05423343769106,0.10000000000000002,0.0
2019-01-30,141120.14824073148,-0.0007560391841937575,0.07121390437217993,0.11122522409170965,-0.05494847427126581,0.10000000000000002,0.0
2019-01-31,140426.3613103088,-0.004916285442381874,0.06925327881127107,0.11133159563920189,-0.05959461732950675,0.10000000000000002,0.0
2019-02-01,140451.62398260954,0.00017989978566013143,0.041966765944722845,0.10953751504472466,-0.05942543860273079,0.10000000000000002,0.39121504564349985
2019-02-04,140176.67279316732,-0.001957622002834669,0.04193945700977996,0.1084379174232555,-0.061266728059428656,0.10000000000000002,0.0
2019-02-05,140279.43869247157,0.0007331169819950745,0.04223341312741758,0.10808299821268827,-0.06057852675620519,0.10000000000000002,0.0
2019-02-06,140202.96063747606,-0.0005451836399428256,0.042142123482874314,0.10749674729768909,-0.06109068397442873,0.10000000000000002,0.0
2019-02-07,140307.267540977,0.0007439707622911573,0.04182938958009239,0.10746393958433956,-0.060392162894863016,0.10000000000000002,0.0
2019-02-08,140221.20621030373,-0.000613377568971063,0.0418194040661838,0.10023670457230044,-0.06096849726577272,0.10956790510985176,0.0
2019-02-11,140240.40491846798,0.00013691729434595068,0.04172432590478787,0.09939145520729124,-0.060839927613112715,0.10956790510985176,0.0
2019-02-12,140322.167839073,0.0005830197128462444,0.04189400057824694,0.09625227420720399,-0.06029237877739297,0.10956790510985176,0.0
2019-02-13,140255.9039067346,-0.0004722271139253609,0.04157874088780444,0.09564929393883717,-0.06073613419529656,0.10000000000000002,0.0
2019-02-14,140203.54426694076,-0.00037331505010052,0.04106640661222816,0.08876437274163786,-0.061086775532417065,0.10000000000000002,0.0
2019-02-15,140231.21432610616,0.00019735634580464456,0.03824806647704945,0.08792764061349755,-0.06090147504940842,0.10000000000000002,0.0
2019-02-19,140185.2086200699,-0.00032807036762350084,0.03821874628965102,0.08748640705437602,-0.06120956544772367,0.10813694347835477,0.0
2019-02-20,140101.1782134979,-0.0005994242003074524,0.03314705966724568,0.08396879016892522,-0.06177229915321141,0.10813694347835477,0.0
2019-02-21,140140.704070548,0.0002821236591592502,0.029460658653697534,0.08373728172648659,-0.06150760292112392,0.10813694347835477,0.0
2019-02-22,140235.4530580492,0.0006760989830156827,0.029607559504711695,0.08110339060540368,-0.060873089165890966,0.10000000000000002,0.0
2019-02-25,140163.9952089738,-0.0005095562321593139,0.028752779282343054,0.0773084124427121,-0.06135162713609496,0.10000000000000002,0.0
2019-02-26,140265.46467700222,0.0007239339024058822,0.027357674109156505,0.07536653927603672,-0.06067210775654067,0.13886836908621134,0.0
2019-02-27,140144.3049732222,-0.0008637885602064133,0.020614481086710566,0.07465399252212337,-0.06148348844414333,0.43886836908621135,0.0
2019-02-28,140230.4532043977,0.0006147108952587743,0.019493333207319476,0.07043345228424958,-0.06090657211910977,0.7388683690862113,0.0
2019-03-01,140354.25654495595,0.0008828563106602072,0.01985396250961758,0.06681384646468383,-0.060077487560005534,1.0,1.6232918950363846
2019-03-04,139510.00123475492,-0.006015174252521627,0.023039669771512613,0.06773044261742489,-0.06573128525619998,1.0,0.0
2019-03-05,140342.98041313948,0.005970748842463847,0.03134084686235342,0.06779455347942397,-0.06015300140909315,1.0,0.0
2019-03-06,140771.4652619757,0.003053126330756717,0.03221754117155033,0.06819889895533073,-0.05728352979081257,1.0,0.0
2019-03-07,140410.2647122437,-0.0025658648154285313,0.03347288513531564,0.06770466857715672,-0.05970241281264728,0.9933713896513351,0.0
2019-03-08,140145.13549958143,-0.0018882466549409171,0.034060604840328884,0.06774404807357175,-0.06147792658630278,0.9858619299654343,0.0
2019-03-11,139662.74854287194,-0.0034420528046864574,0.03583155511689099,0.06801523264784098,-0.06470836912135652,0.9827918704194919,0.0
2019-03-12,138244.9603682414,-0.010151512765018578,0.04913692353334862,0.0707562345713116,-0.07420299405123616,0.981973705348166,0.0
2019-03-13,138605.3236174223,0.002606700802843198,0.050319292886654356,0.07116999691864767,-0.07178971825255966,0.9877371359617192,0.0
2019-03-14,137489.92641106475,-0.008047289795565682,0.05610616018047686,0.07188257750989209,-0.079259295381005,0.9889306876902929,0.0
2019-03-15,136367.87713750658,-0.008160956244921413,0.06109606879190704,0.07336450534710516,-0.08677341998431873,0.9130441297769504,0.0
2019-03-18,135204.56651491503,-0.008530679270005281,0.06561896754900472,0.07481623845872067,-0.09456386303927632,0.8314568255159647,0.0
2019-03-19,135532.13254608962,0.0024227438437773863,0.06681907031723273,0.07171265836281251,-0.09237022321252122,0.75,0.0
2019-03-20,137289.77058872613,0.012968423130498508,0.08303801322393083,0.07654192089357943,-0.08059969622130123,0.75,0.0
2019-03-21,137893.1079288722,0.004394627054578271,0.0850054217848449,0.07500558046561547,-0.07655927477232781,0.7000000000000001,0.0
2019-03-22,137341.85817785317,-0.003997659921505137,0.08561586056136855,0.07504063437779113,-0.08025087674945608,0.65,0.0
2019-03-25,138473.5338719617,0.008239845514854238,0.09098518831281749,0.07607942307812772,-0.07267228606144895,0.6,0.0
2019-03-26,138091.80377159722,-0.00275670079105117,0.09127935273686408,0.07298553666812391,-0.07522865110402699,0.6,0.0
2019-03-27,138051.39046729263,-0.0002926553437699875,0.09115466591394812,0.07044732756150614,-0.07549929038104673,0.6,0.0
2019-03-28,137654.23507559334,-0.002876866291277036,0.09144082595992446,0.06995280227019612,-0.07815895530881124,0.7279120393422923,0.0
2019-03-29,137788.7954086596,0.0009775241059044593,0.09151812775118272,0.06977259633353712,-0.07725783346581339,0.8346003071767806,0.0
2019-04-01,137237.67660847574,-0.0039997359621971595,0.09191592930946225,0.06985574772730266,-0.08094855849313591,0.8846003071767806,1.815117908511771
2019-04-02,136322.9796860837,-0.006665056892514731,0.0923622037614043,0.06999334054532999,-0.08707408863792686,0.8066882678344883,0.0
2019-04-03,135325.21779221756,-0.007319102737951666,0.09110146180411705,0.06340885998832965,-0.09375588717532404,0.75,0.0
2019-04-04,137918.37772546388,0.019162429409335546,0.11449485236624966,0.07576389985514408,-0.07639004833569531,0.7000000000000001,0.0
2019-04-05,137690.59266152573,-0.0016515932662112265,0.11438154994256612,0.07576931308152221,-0.07791547631246973,0.65,0.0
2019-04-08,137683.1111535398,-5.4335650978898364e-05,0.11436041837847416,0.07574613795751811,-0.0779655783753219,0.7264288629097417,0.0
2019-04-09,138088.1452908062,0.0029417851897224345,0.11463852640245778,0.07597839727057183,-0.07525315116937209,0.8461927563531884,0.0
2019-04-10,137563.702588872,-0.003797883596957208,0.1101531763756742,0.0759834482853976,-0.0787652320578838,0.8461927563531884,0.0
2019-04-11,138725.39191032172,0.008444737235094646,0.11365769186366446,0.07813715994676174,-0.0709856465107793,0.7197638934434467,0.0
2019-04-12,138397.8570310578,-0.0023610304844239316,0.11036427547130602,0.07803209867627575,-0.07317907771983473,0.6,0.0
2019-04-15,139526.28613275144,0.008153515711160297,0.10906223064868187,0.07964333052983791,-0.06562222876859132,0.6,0.0
2019-04-16,139178.46139376445,-0.0024928975652377394,0.10446798462050516,0.07942463252602232,-0.06795153683950632,0.6,0.0
2019-04-17,140287.30799147685,0.007967084752972253,0.10677409449467751,0.08064495526427064,-0.06052582773962912,0.7315536126271934,0.0
2019-04-18,140849.43581253418,0.004006975606742014,0.09943654344188736,0.08058717004358723,-0.05676137764821777,0.8645055655343531,0.0
2019-04-22,141500.96288424835,0.004625698839016534,0.09952756183995888,0.08029346340365337,-0.05239823984788961,0.9978388988676866,0.0
2019-04-23,141822.99376871518,0.0022758211527524885,0.09780280852732676,0.0799038595627601,-0.05024166771774984,0.9996186195738264,0.0
2019-04-24,142240.02999892415,0.0029405403110378536,0.0950545162350332,0.07991122317109611,-0.0474488650559299,1.0,0.0
2019-04-25,144173.44884019776,0.013592649279448477,0.10246846794759833,0.0843154699419061,-0.03450117155789452,1.0,0.0
2019-04-26,144780.0493395824,0.004207435587234798,0.10234988770163818,0.08439143511388723,-0.030438897427673663,1.0,0.0
2019-04-29,143956.76803902,-0.0056864278214974195,0.10447043636509938,0.08487004744860166,-0.03595223665598269,1.0,0.0
2019-04-30,144962.39032928902,0.006985585352933477,0.1056254345254814,0.08586539175839573,-0.029217798720838538,1.0,0.0
2019-05-01,143283.58958330305,-0.011580940009146445,0.1139543859168577,0.08943818652474779,-0.040460369155799626,1.0,1.746238197777148
2019-05-02,141392.63421489805,-0.01319729198510644,0.12183745988712932,0.0931254731607749,-0.053123693835331776,0.8666666666666667,0.0
2019-05-03,141608.34221864067,0.001525595763459453,0.11751218273626483,0.09290567036034106,-0.05167914335412682,0.7333333333333334,0.0
2019-05-06,139539.47428613016,-0.01460978852020034,0.11440310768412246,0.09695342113444391,-0.06553391051901829,0.6,0.0
2019-05-07,139020.4030545928,-0.0037198881118971627,0.11509937220353542,0.09724013293664921,-0.06901001981624962,0.6,0.0
2019-05-08,139128.57132566322,0.0007780747911363406,0.11508704024928129,0.09725133831617434,-0.06828563998186803,0.6,0.0
2019-05-09,139406.9656887829,0.0020009862853260785,0.11489362776722525,0.09731181012049411,-0.06642129232563031,0.7257732974392482,0.0
2019-05-10,139667.07136993617,0.0018658011805088304,0.1139552390546669,0.09732238593634249,-0.06467942007075363,0.8536372585129396,0.0
2019-05-13,137876.85338416736,-0.012817752733047971,0.11926978637539072,0.10072261600785853,-0.07666812799041771,0.9580981780106935,0.0
2019-05-14,137214.28448552487,-0.00480551218264591,0.1200691942071117,0.1011399753691441,-0.08110521054998497,0.8823248805714453,0.0
2019-05-15,138483.46244778164,0.00924960522160978,0.12105714222138539,0.10288403781762077,-0.07260579650737803,0.8681119580797775,0.0
2019-05-16,140038.6387500484,0.011230050684594817,0.12686233409451936,0.10557022910726409,-0.062191112597556435,0.7636510385820233,0.0
2019-05-17,140608.25682911952,0.00406757794959578,0.12471034121929767,0.10573376287727235,-0.05837650184622329,0.7136510385820234,0.0
2019-05-20,139450.01266885904,-0.00823738368130178,0.1270025591449099,0.10708278880116374,-0.06613301588384553,0.7136497575574096,0.0
2019-05-21,139409.35672406998,-0.0002915449343529053,0.12572895920494134,0.10700214242697961,-0.06640528007242406,0.83467475304187,0.0
2019-05-22,140260.38406979782,0.006104521000066532,0.12746244955073224,0.10776678360004177,-0.060706131499075035,0.9509094258223506,0.0
2019-05-23,139822.5501402595,-0.003121579428446708,0.12714875820209207,0.1079125453966449,-0.06363821191625367,0.9451322395289409,0.0
2019-05-24,140910.10032558528,0.007778074310866412,0.1206107999459827,0.10856423097049,-0.05635512034668252,0.9349753040374008,0.0
2019-05-28,142044.60928117664,0.008051296202117308,0.12329568186660769,0.10979875717151663,-0.048757555910982284,0.9232862538362138,0.0
2019-05-29,140480.67061906477,-0.011010193699192539,0.12704391707582424,0.11213124389916554,-0.05923091947529569,0.9132527774103312,0.0
2019-05-30,140795.45345204178,0.002240755483226664,0.1243911141826723,0.11204641238989023,-0.05712288599965996,0.9014132221035691,0.0
2019-05-31,139051.08422112788,-0.012389386078493492,0.1252157681214291,0.11463794701781357,-0.06880455458958586,0.8824973554273478,0.0
2019-06-03,137575.80256595928,-0.010609637914239523,0.12256666018885942,0.1157079317017336,-0.07868420109277939,0.864908663998394,1.1008004190128393
2019-06-04,137806.10955373605,0.0016740370289052287,0.12260834440144167,0.11514107010460539,-0.07714188433009331,0.8648590849228178,0.0
2019-06-05,138728.7269250725,0.006695039678024317,0.11574519880307597,0.1153376503941684,-0.07096331262849645,0.8829935429375121,0.0
2019-06-06,138296.6627474269,-0.0031144535614383573,0.11554537221423711,0.1153726993699959,-0.07385675424818752,0.9120081571112454,0.0
2019-06-07,140103.13466218818,0.013062295784103561,0.12397647511769969,0.11861317830418612,-0.06175919723372773,0.8130292315006633,0.0
2019-06-10,139514.9163448616,-0.004198466499303444,0.12476253210820165,0.11875257943573705,-0.06569836981242148,0.7092650175828973,0.0
2019-06-11,139042.90325791776,-0.003383244597137347,0.12511620204131135,0.11729511524299506,-0.06885934075485027,0.7236362187329183,0.0
2019-06-12,139943.4561287756,0.006476798525900884,0.11856452674149001,0.11744793315187865,-0.06282853030564499,0.8449557369990855,0.0
2019-06-13,139822.17996643423,-0.0008666083123585189,0.11709374158924656,0.1162746725523858,-0.06364069089138741,0.9707562162197435,0.0
2019-06-14,140745.3555416621,0.00660249736808205,0.11516121971575477,0.11558875700899997,-0.05745838101741862,0.9742911008035717,0.0
2019-06-17,140371.821511345,-0.0026539705617960596,0.10949454019385167,0.11406363945577633,-0.059959858727466016,0.9825948320270202,0.0
2019-06-18,140202.32565265335,-0.0012074778033563938,0.10867128552401996,0.11401245345028772,-0.06109493633231666,0.9901276861396956,0.0
2019-06-19,139957.1510164262,-0.0017487201805378438,0.10500294900291925,0.1112642904852949,-0.06273681856476153,0.9962899161562825,0.0
2019-06-20,140965.71774524217,0.0072062536389982945,0.10761314650244237,0.11193541901697819,-0.05598266235284469,1.0,0.0
2019-06-21,141213.1147197898,0.001755015180320063,0.10591109123164157,0.11153567147223789,-0.05432589759478856,1.0,0.0
2019-06-24,140886.35103976316,-0.0023139754453758155,0.10562872922377424,0.11059954975290093,-0.05651416424708204,1.0,0.0
2019-06-25,142572.55690059188,0.011968553719961195,0.11000834164065212,0.11293351139934955,-0.04522200333785074,1.0,0.0
2019-06-26,140873.66792134513,-0.011915960660166203,0.11436452250743777,0.11569393403603184,-0.056599100385269156,1.0,0.0
2019-06-27,140234.1865310535,-0.004539396181894473,0.10911035595834719,0.11559674431871131,-0.06088157082697606,1.0,0.0
2019-06-28,139787.30344733392,-0.0031866914535895186,0.10927959309954853,0.11579474591207392,-0.06387425149913013,0.9924475417826241,0.0
2019-07-01,139860.5425471405,0.0005239324173256232,0.10053242075315875,0.11497251172264908,-0.06338378487279739,0.981941972415893,0.8949893279103602
2019-07-02,141087.0402038457,0.008769432996384996,0.09657300135995676,0.11503623218478103,-0.05517019173091163,0.9686846883236999,0.0
2019-07-03,141150.51805205023,0.00044991976664054967,0.09659249286109194,0.11400993663476813,-0.05474509412406015,0.9667715865376946,0.0
2019-07-05,141215.47693982898,0.0004602100557278277,0.09458478208400399,0.10807429858800917,-0.05431007831114998,0.9587800731085157,0.0
2019-07-08,142295.77297305485,0.0076499832499674625,0.09613897022110315,0.10897557601716878,-0.047075566250567184,0.9720373572007088,0.0
2019-07-09,143151.76157071698,0.006015558858689429,0.08850940195695418,0.1090126203204662,-0.041343193231464105,0.98150291720409,0.0
2019-07-10,142412.40870719228,-0.0051648184794390595,0.08925304263654316,0.10952307152421502,-0.04629448162250227,1.0,0.0
2019-07-11,141808.1199509646,-0.0042432310619092695,0.08980493151410462,0.10962462798272914,-0.05034127450199593,1.0,0.0
2019-07-12,142092.56602809258,0.0020058518315193563,0.08775409497919547,0.10845501067053812,-0.04843639980813735,1.0,0.0
2019-07-15,141483.77000960906,-0.004284502951147795,0.08925347048113548,0.10878924892302007,-0.052513376861364196,1.0,0.0
2019-07-16,141234.66663226642,-0.0017606498422095829,0.08692762273744979,0.10766221513927958,-0.0541815690348889,1.0,0.0
2019-07-17,139907.74620651273,-0.009395146796420728,0.09238132621560281,0.1094332727697101,-0.06306767203656648,1.0,0.0
2019-07-18,139776.46989471768,-0.000938306243610576,0.09234850468788933,0.10837223747613474,-0.06394680148973514,1.0,0.0
2019-07-19,138403.56885704002,-0.009822118405993119,0.09791426466104329,0.11001152475350329,-0.07314082683981159,1.0,0.0
2019-07-22,139113.35874984722,0.005128407444033201,0.0961853938722769,0.10999522737139238,-0.06838751535660649,1.0,0.0
2019-07-23,138606.00504770636,-0.00364705235140772,0.09632417459282573,0.11008244852951019,-0.07178515485932596,1.0,0.0
2019-07-24,138208.58485242617,-0.002867265347871517,0.09644189284410153,0.11000634700532,-0.07444659312017776,1.0,0.0
2019-07-25,141793.71839208656,0.02594002061079248,0.12587785845464936,0.11987427127769676,-0.05043771866932597,0.8666666666666667,0.0
2019-07-26,141879.04756601655,0.0006017838794101227,0.11884923697408599,0.11914931287881064,-0.049866287395925184,0.7333333333333334,0.0
2019-07-29,140227.86472880925,-0.011637961105137928,0.1246467552656702,0.12104911218735204,-0.06092390658789165,0.48333333333333334,0.0
2019-07-30,139345.05212804012,-0.006295557608870572,0.12604428442067522,0.12078607306651266,-0.06683591423308073,0.3666666666666667,0.0
2019-07-31,138224.0476762707,-0.008044809877708059,0.12881748382958869,0.11992759329992363,-0.07434304188778086,0.25,0.0
2019-08-01,139140.34273000632,0.006629056731731753,0.12715628049254027,0.11800235156757667,-0.06820680939833262,0.25,1.3979837288546821
2019-08-02,139447.7803773324,0.002209550740597699,0.12747428511800143,0.11806719065589133,-0.06614796506395489,0.3666666666666667,0.0
2019-08-05,138991.05809811322,-0.0032752208603344934,0.12774574585158632,0.11483732574547194,-0.06920653672924329,0.48333333333333334,0.0
2019-08-06,139318.10158177928,0.0023529821856251854,0.1248003158749701,0.11452134583033663,-0.06701639629167082,0.6,0.0
2019-08-07,139461.84224320596,0.0010317443303826668,0.12256724610207204,0.11439442525128413,-0.06605379574820473,0.6,0.0
2019-08-08,139695.42313385758,0.0016748731186575494,0.1221012123999389,0.11434732798512169,-0.06448955435643107,0.7326295754712385,0.0
2019-08-09,139689.61584457775,-4.1571077631252784e-05,0.12154042259717193,0.11425894003662504,-0.06452844453379174,0.8595787610505417,0.0
2019-08-12,139494.24299756467,-0.001398621120344834,0.12117951999699951,0.1114747788353882,-0.06583681480874864,0.9727227790667671,0.0
2019-08-13,139673.6706587569,0.001286272876475314,0.12074723799603511,0.11103116507028907,-0.06463522604143535,0.9655718352720172,0.0
2019-08-14,139406.7291680137,-0.0019111797483676307,0.12076590739474286,0.10971199605186129,-0.06642287625476145,0.8912344932161455,0.0
2019-08-15,140019.45574543285,0.004395243910218172,0.11766083577427203,0.1076849007084122,-0.062319577086901196,0.8765779437042819,0.0
2019-08-16,139862.10959567205,-0.0011237449033287827,0.11768148382279336,0.1074136017052497,-0.06337329068310092,0.8617056582315717,0.0
2019-08-19,139997.54425761246,0.0009683441950929517,0.11234478503169448,0.10590434330119995,-0.06246631364616498,0.9077824492379797,0.0
2019-08-20,140128.56029280895,0.0009358452385093141,0.11119167658264545,0.1058451392466659,-0.06158892720984863,0.9230237838754073,0.0
2019-08-21,140268.50438307587,0.0009986835658233328,0.1102827759409319,0.10515379016228807,-0.06065175149346644,0.9203378393126309,0.0
2019-08-22,140189.39831376696,-0.000563961736505525,0.10968912974601065,0.10494502599804909,-0.061181507962877586,0.9339787813699808,0.0
2019-08-23,139961.40708349773,-0.0016263086439599617,0.06339332012631894,0.10111843963266678,-0.06270831659158702,0.8527244968501041,0.0
2019-08-26,140109.0352134638,0.0010547774064459947,0.06351570871979872,0.09992544491177734,-0.061719682500678094,0.7459281310535636,0.0
2019-08-27,140124.32628088343,0.00010913691180824969,0.049964530005153496,0.09690281847500046,-0.06161728148441575,0.6358626056406561,0.0
2019-08-28,140203.9146166125,0.0005679837173280244,0.04475237172129358,0.09649949414444692,-0.06108429537967698,0.5745355119379002,0.0
2019-08-29,140464.55270387622,0.001858992938795101,0.033779639767259534,0.0929343474664269,-0.059338857714664,0.5110133457081044,0.0
2019-08-30,140395.2027447039,-0.0004937185776578978,0.026814032571471393,0.09020149137724776,-0.05980327959589116,0.44094290355469584,0.0
2019-09-03,140246.9914303327,-0.0010556722129652085,0.026482272614754172,0.09018253826918605,-0.060795819148342825,0.4128638681755048,0.6548894900567686
2019-09-04,140102.2169778228,-0.0010322820549190093,0.023827972167467404,0.08921920567072222,-0.06176534277014089,0.40048798923255924,0.0
2019-09-05,140690.24492581503,0.004197135210824765,0.026342869129811857,0.08946121786724548,-0.05782744505426534,0.3723932194827273,0.0
2019-09-06,140330.17047582223,-0.002559341979841312,0.028155956319790197,0.08631443029446018,-0.06023878682639232,0.3339233290909229,0.0
2019-09-09,140433.9359201445,0.0007394378840304139,0.027781803628638573,0.08591778716493763,-0.05954389178342946,0.3221473658145862,0.0
2019-09-10,139411.51349060592,-0.00728045128721555,0.03770697430375126,0.08739497057927248,-0.06639083666706454,0.33988797293992734,0.0
2019-09-11,139651.1095497006,0.0017186246178355624,0.03788299797130263,0.0865962551004175,-0.06478631297552363,0.33589808945865735,0.0
2019-09-12,139697.57987584895,0.00033276016422778554,0.037647932439619836,0.08656912292069055,-0.0644751111154413,0.32515581720609243,0.0
2019-09-13,139420.93396670427,-0.0019803199840008334,0.03769099353842054,0.08571189951612619,-0.06632774974842949,0.3174565480306375,0.0
2019-09-16,138639.9933017018,-0.005601315690432651,0.03885907249297654,0.086276064388903,-0.07155754277348518,0.3418837340900122,0.0
2019-09-17,139171.041750684,0.003830413117711151,0.041383579744030584,0.08673512607090604,-0.06800122460628484,0.36275938164886573,0.0
2019-09-18,139570.11076660085,0.0028674716442214088,0.04252705653676041,0.08692449734962164,-0.06532874454539427,0.35880276782761783,0.0
2019-09-19,139661.95683931527,0.0006580640526110404,0.042452875469250244,0.08581221292531703,-0.06471367099117085,0.33975017496513543,0.0
2019-09-20,138952.23464446538,-0.00508171452635775,0.04534737685919867,0.08641344489437493,-0.0694665291155988,0.32238325512999916,0.0
2019-09-23,139088.22199710715,0.00097866258135193,0.045597899281050645,0.08636542319297291,-0.06855585082694875,0.30501884195970935,0.0
2019-09-24,138908.10838772825,-0.0012949594638045347,0.04550212104741614,0.08314169608106688,-0.06976203324292572,0.25700671116500623,0.0
2019-09-25,139624.92203957288,0.005160344202829403,0.049010640567254564,0.08097950593992971,-0.06496168514391894,0.18412356163180332,0.0
2019-09-26,139262.18625870088,-0.0025979300512639636,0.04968204748221667,0.08071528105994713,-0.06739084928116679,0.12463774473574718,0.0
2019-09-27,138646.9891637549,-0.004417545864195849,0.05147654885854237,0.08102948901926416,-0.07151069297783595,0.10000000000000002,0.0
2019-09-30,139279.9211252605,0.004565060989229819,0.05374422636240875,0.08164581947676378,-0.06727208266343213,0.10000000000000002,0.0
2019-10-01,139496.4935252545,0.0015549434422728048,0.05414495710017518,0.0799365849793152,-0.06582174350494478,0.10000000000000002,0.5420826202957364
2019-10-02,138880.94035033483,-0.004412678479321364,0.05586912374853776,0.08043701776056487,-0.06994397179323045,0.10000000000000002,0.0
2019-10-03,138900.17161566502,0.00013847303511682618,0.05586535464898183,0.08042873827381672,-0.06981518411217594,0.15124665710319948,0.0
2019-10-04,139165.8823192621,0.00191296166524757,0.054114033139539816,0.07897649265020122,-0.06803577621778711,0.19378257781270367,0.0
2019-10-07,139105.7442379362,-0.0004321323612058725,0.053624262401290784,0.07798312051833421,-0.06843850811836949,0.22949411184785087,0.0
2019-10-08,139084.5187415294,-0.00015258533371909078,0.05347910842592053,0.07743794912047171,-0.06858065073948807,0.2152048628528234,0.0
2019-10-09,139529.54085102768,0.0031996523662369825,0.04897179468732467,0.0770902454751825,-0.06560043261466773,0.20554705716445798,0.0
2019-10-10,139687.02568778757,0.0011286845480846797,0.04877006128697545,0.07700204914404471,-0.06454579026122301,0.23733813176457494,0.0
2019-10-11,139864.38772240863,0.0012697101520184884,0.048945407472362173,0.07666918456082952,-0.06335803455436914,0.2916173595860928,0.0
2019-10-14,139746.77448617466,-0.0008409090988007462,0.04852476192124515,0.07659377811253876,-0.064145665305431,0.5522522516088513,0.0
2019-10-15,139824.38258191102,0.0005553480287592283,0.044080382942759705,0.0742242134813451,-0.06362594044545258,0.7398161930822299,0.0
2019-10-16,139682.42006991737,-0.0010152915347971803,0.042585617840651645,0.07413824578474726,-0.06457663310152197,0.9059373856564686,0.0
2019-10-17,139629.0123893576,-0.00038235076778470045,0.04152697346952959,0.07161926284034831,-0.06493429294405935,0.8862257714392202,0.0
2019-10-18,139869.47209639807,0.0017221328356167298,0.04187641746295996,0.07106279716739439,-0.06332398558647909,0.9127516453414181,0.0
2019-10-21,140110.35758660437,0.0017222163392471845,0.03795752205677349,0.07052203363182168,-0.06171082684987513,0.9497701090764368,0.0
2019-10-22,139722.42356199273,-0.0027687747807784158,0.03935810682293764,0.07059076167198092,-0.06430873824957062,0.9759687162497879,0.0
2019-10-23,139718.96122641984,-2.478009960482641e-05,0.03900416143848787,0.05001430034378882,-0.06433192477223619,0.9943762922389473,0.0
2019-10-24,139931.13654904807,0.0015185864593165732,0.03530383933850847,0.04987931983156091,-0.06291103190278041,1.0,0.0
2019-10-25,139983.41028936562,0.0003735676105169894,0.0339762079340025,0.04461800153477953,-0.0625609658161265,1.0,0.0
2019-10-28,139929.22681811577,-0.000387070661715172,0.029811121942593395,0.04268466579390902,-0.0629238209634057,1.0,0.0
2019-10-29,139430.33135772892,-0.0035653413638547793,0.02897056162666923,0.04027809051612154,-0.06626481742560787,1.0,0.0
2019-10-30,139374.83056087192,-0.00039805396943803917,0.028504180845593235,0.03824530943582803,-0.06663649442143552,1.0,0.0
2019-10-31,139398.78925816593,0.00017190117611320943,0.023907440237095613,0.03773671713234139,-0.06647604813708535,1.0,0.0
2019-11-01,139572.27045679773,0.0012444957345398855,0.024176162754183408,0.037288435308049726,-0.06531428156090116,1.0,1.3367496303525739
2019-11-04,139261.72063553924,-0.002225010886776513,0.02476172216804611,0.0373094826688017,-0.0673939674601427,1.0,0.0
2019-11-05,139029.33300765988,-0.0016687114507765166,0.025386068075609874,0.03742505795561489,-0.06895021782570519,1.0,0.0
2019-11-06,140094.96654926322,0.007664810860774418,0.03631684001184167,0.04073581117855842,-0.06181389734337397,1.0,0.0
2019-11-07,140642.81100076367,0.0039105220194175505,0.037058744216406245,0.041446393674234146,-0.05814509993062374,1.0,0.0
2019-11-08,141149.98245129536,0.003606095803424525,0.03857378147460254,0.041964576389834946,-0.054748680928048674,1.0,0.0
2019-11-11,141449.7934444719,0.002124059726893668,0.03888543979310751,0.04209570948202408,-0.05274091066941489,1.0,0.0
2019-11-12,141781.9181311528,0.002348004041528018,0.039020756297827905,0.04209643248776587,-0.05051674249929262,1.0,0.0
2019-11-13,143281.9712334192,0.01058000288075367,0.051364445351725206,0.04659966179978032,-0.04047120689970766,1.0,0.0
2019-11-14,143659.0679428785,0.0026318503731705967,0.05098159029863809,0.046684633143288495,-0.03794587068751872,1.0,0.0
2019-11-15,143733.25808744063,0.0005164320333168604,0.05070643425875573,0.04665653656483379,-0.03744903511735708,1.0,0.0
2019-11-18,145085.5090485431,0.009408058921755114,0.057518268143392726,0.05016953658151329,-0.028393298924548865,1.0,0.0
2019-11-19,143796.84104430611,-0.00888212759970286,0.06783057904567416,0.05398315553441413,-0.037023233620227344,1.0,0.0
2019-11-20,142504.62642408517,-0.008986390875045602,0.07511315836701256,0.05737900946260352,-0.04567691924650349,1.0,0.0
2019-11-21,141051.83865021332,-0.010194670940355643,0.08403602933187572,0.06130466764857134,-0.055405929025571794,0.8666666666666667,0.0
